id,account_id,category_id,effective_date,checked,check_number,comment,value,created_at,recurrent_entry_id
10080,17,112,2014-11-01,t,6000,gym 2/2,-50,2014-10-09 13:31:29.798374,
10173,17,95,2014-10-27,t,"","",-12.78,2014-11-06 21:13:19.547883,
10157,17,110,2014-10-14,t,"","",605.21,2014-11-06 21:03:15.817401,
10172,17,115,2014-10-27,t,"","",16.6,2014-11-06 21:13:05.089248,
10158,17,88,2014-10-15,t,"",la,-500,2014-11-06 21:03:39.657628,
10156,17,117,2014-10-08,t,"","",-40.54,2014-11-06 21:02:38.860544,
10159,17,88,2014-10-10,t,6004,"",-116,2014-11-06 21:05:14.043117,
10166,17,96,2014-10-20,t,"","",-6.9,2014-11-06 21:09:20.989594,
10167,17,88,2014-10-21,t,"","",-9.2,2014-11-06 21:10:40.934792,
10168,17,116,2014-10-22,t,"","",-46.9,2014-11-06 21:10:52.469003,
10169,17,99,2014-10-22,t,"","",-20.03,2014-11-06 21:11:18.921425,
10171,17,99,2014-10-24,t,"","",-20.05,2014-11-06 21:12:50.03796,
10163,17,114,2014-10-30,t,6006,"",-59.3,2014-11-06 21:08:12.174497,
10162,17,104,2014-10-17,t,6005,"",-43.35,2014-11-06 21:07:53.593258,
10174,17,88,2014-10-28,t,"","",-19.9,2014-11-06 21:13:46.570731,
10175,17,88,2014-10-28,t,"","",-40.2,2014-11-06 21:13:53.706664,
10176,17,116,2014-10-29,t,"","",-73.5,2014-11-06 21:14:14.331839,
10177,17,108,2014-10-29,t,"","",8.4,2014-11-06 21:14:29.320745,
10178,17,88,2014-10-31,t,"","",-19.9,2014-11-06 21:14:46.714954,
10164,17,88,2014-10-30,t,6007,"",-10.6,2014-11-06 21:08:33.3111,
10179,17,88,2014-10-31,t,"","",-8.51,2014-11-06 21:15:13.728851,
10180,17,97,2014-11-03,t,"","",-10.49,2014-11-06 21:15:35.995493,
10181,17,97,2014-11-03,t,"","",-30.83,2014-11-06 21:15:48.513203,
10182,17,97,2014-11-03,t,"","",-10.3,2014-11-06 21:16:08.773488,
10184,17,104,2014-11-03,t,"","",-6.99,2014-11-06 21:18:21.93326,
10165,17,115,2014-11-03,t,6008,"",-61,2014-11-06 21:08:52.57378,
10185,17,105,2014-11-03,t,"","",390.53,2014-11-06 21:18:46.135299,
10186,17,181,2014-11-05,t,"","",184.62,2014-11-06 21:19:11.628601,
10187,17,97,2014-11-05,t,"","",-6.2,2014-11-06 21:19:51.390032,
10188,17,103,2014-11-05,t,"","",-1.4,2014-11-06 21:20:19.813406,
10189,17,88,2014-11-03,t,"","",-19.9,2014-11-06 21:21:06.66835,
10190,17,105,2014-11-06,t,"","",306.09,2014-11-06 21:21:25.979362,
10183,17,114,2014-11-03,t,"","",-49.36,2014-11-06 21:16:47.577571,
10161,17,96,2015-02-12,f,6003,"",-35,2014-11-06 21:07:36.440155,
10191,17,88,2014-11-06,t,"",regul,40.84,2014-11-06 21:23:37.354021,
10195,21,88,2014-11-06,t,"","",500,2014-11-06 21:27:17.31285,
10196,33,88,2014-11-06,f,"","",205.43,2014-11-06 21:29:06.354115,
10170,17,99,2014-10-24,t,"","",-36.94,2014-11-06 21:12:36.578214,
10160,17,115,2015-02-12,f,6002,"",-28,2014-11-06 21:07:19.927952,
10460,17,100,2015-01-09,t,"","",-83.53,2015-01-23 06:02:51.680447,
10193,17,106,2014-11-15,t,"","",-9.1,2014-11-06 21:24:20.377765,
10194,17,118,2014-11-10,t,"","",-11.07,2014-11-06 21:24:31.387242,
10192,17,111,2014-11-20,t,"","",-28.37,2014-11-06 21:24:12.956485,
10461,17,103,2015-01-10,t,"","",-2.8,2015-01-23 06:03:05.397727,
10262,17,108,2014-11-07,t,"","",87.3,2014-12-07 13:40:24.498819,
10263,17,88,2014-11-07,t,"","",-28.49,2014-12-07 13:40:46.645223,
10264,17,88,2014-11-07,t,"","",-19.9,2014-12-07 13:41:01.970838,
10265,17,98,2014-11-08,t,"","",-20,2014-12-07 13:41:21.472142,
10266,17,88,2014-11-08,t,"","",-13,2014-12-07 13:41:34.239476,
10268,17,88,2014-11-12,t,"","",-19.9,2014-12-07 13:43:38.08747,
10267,17,95,2014-11-12,t,"","",-17.68,2014-12-07 13:41:54.458829,
10292,17,115,2014-11-26,t,"","",30.2,2014-12-07 13:59:39.926779,
10270,17,95,2014-11-14,t,"","",-55.36,2014-12-07 13:45:06.150816,
10272,17,88,2014-11-15,t,"","",-19.9,2014-12-07 13:48:06.735227,
10273,17,88,2014-11-15,t,"","",263.43,2014-12-07 13:48:24.303583,
10275,17,95,2014-11-17,t,"","",-55.92,2014-12-07 13:48:45.849583,
10276,17,95,2014-11-17,t,"","",-15.56,2014-12-07 13:51:01.646741,
10274,17,88,2014-11-17,t,"","",-15,2014-12-07 13:48:35.822617,
10271,17,95,2014-11-14,t,"","",-35.28,2014-12-07 13:47:12.607595,
10269,17,99,2014-11-13,t,"","",-65.62,2014-12-07 13:44:19.141999,
10279,17,116,2014-11-14,t,6011,"",-75.7,2014-12-07 13:54:35.021145,
10285,17,88,2014-11-18,t,"","",-13.4,2014-12-07 13:56:52.340258,
10286,17,88,2014-11-18,t,"","",-19.5,2014-12-07 13:57:09.997541,
10287,17,115,2014-11-20,t,"","",41.57,2014-12-07 13:57:34.090684,
10278,17,116,2014-11-14,t,6010,"",-67,2014-12-07 13:54:22.82187,
10288,17,108,2014-11-24,t,"","",18.25,2014-12-07 13:58:18.726802,
10289,17,104,2014-11-25,t,"","",-34,2014-12-07 13:58:38.719188,
10290,17,95,2014-11-25,t,"","",-15.22,2014-12-07 13:58:56.048987,
10291,17,99,2014-11-25,t,"","",-30.06,2014-12-07 13:59:18.280512,
10293,17,97,2014-11-26,t,"","",-35,2014-12-07 13:59:53.335923,
10294,17,88,2014-11-26,t,"","",-13,2014-12-07 14:00:03.367058,
10295,17,88,2014-11-26,t,"","",-67.15,2014-12-07 14:00:15.633923,
10296,17,108,2014-11-28,t,"","",20.8,2014-12-07 14:00:29.876524,
10283,17,88,2014-11-26,t,6015,"",-13,2014-12-07 13:56:11.113365,
10277,17,88,2014-11-13,t,6009,ostheo mat,-50,2014-12-07 13:53:30.339993,
10297,17,98,2014-12-02,t,"","",-100,2014-12-07 14:00:59.588917,
10298,17,95,2014-12-02,t,"","",-17,2014-12-07 14:01:16.483485,
10307,17,105,2014-12-04,t,"","",323.63,2014-12-07 14:04:59.717831,
10303,21,97,2014-12-02,t,"","",-600,2014-12-07 14:03:30.90437,
10301,17,108,2014-12-02,t,"","",30,2014-12-07 14:03:01.294627,
10300,17,115,2014-12-02,t,"","",-15.3,2014-12-07 14:02:49.922348,
10299,17,88,2014-12-02,t,"","",-13,2014-12-07 14:01:42.824877,
10306,17,95,2014-12-03,t,"","",-10.6,2014-12-07 14:04:48.044983,
10302,17,97,2014-12-02,t,"",la,600,2014-12-07 14:03:17.949955,
10308,17,97,2014-12-04,t,"","",-598.15,2014-12-07 14:13:11.21959,
10281,17,115,2014-11-20,t,6013,"",-26,2014-12-07 13:55:06.221962,
10309,17,181,2014-12-05,t,"","",184.62,2014-12-07 14:13:46.272575,
10310,17,88,2014-12-06,t,"","",-13,2014-12-07 14:14:38.378788,
10280,17,116,2014-12-08,t,6012,"",-52.1,2014-12-07 13:54:44.558753,
10312,17,106,2014-12-15,t,"","",-9.1,2014-12-07 14:24:24.910855,
10311,17,88,2014-12-07,t,"",regul,-27,2014-12-07 14:23:43.035856,
10313,17,118,2014-12-10,t,"","",-27.73,2014-12-07 14:24:33.27115,
10462,17,88,2015-01-10,t,"","",-11.65,2015-01-23 06:03:37.125509,
10284,17,88,2014-12-08,t,6016,"",-6.5,2014-12-07 13:56:23.146356,
10316,17,105,2014-12-08,t,"","",338.31,2014-12-07 14:25:26.165466,
10315,17,111,2014-12-20,t,"","",-32.53,2014-12-07 14:25:03.811935,
10370,17,88,2014-12-18,t,"","",-14.9,2014-12-26 16:00:10.359343,
10343,17,95,2014-12-09,t,"","",-53.4,2014-12-23 05:18:56.250818,
10344,17,88,2014-12-09,t,"","",-3.1,2014-12-23 05:19:09.88395,
10345,17,88,2014-12-09,t,"","",-13.4,2014-12-23 05:19:21.497876,
10346,17,114,2014-12-09,t,"","",-63.16,2014-12-23 05:19:35.281387,
10347,17,114,2014-12-09,t,"","",-20.39,2014-12-23 05:19:43.516858,
10348,17,103,2014-12-09,t,"","",-5.6,2014-12-23 05:20:02.733467,
10349,17,88,2014-12-09,t,"","",-24.32,2014-12-23 05:20:48.823436,
10351,17,99,2014-12-09,t,"","",-30,2014-12-23 05:21:35.45331,
10350,17,88,2014-12-09,t,"","",-13,2014-12-23 05:21:25.473788,
10352,17,88,2014-12-09,t,"","",-13.8,2014-12-23 05:22:28.813679,
10377,17,116,2014-12-28,t,"","",-68.9,2014-12-26 16:03:47.740039,
10354,17,104,2014-12-09,t,6018,"",-22,2014-12-23 05:23:25.506822,
10356,17,105,2014-12-16,t,"","",152.45,2014-12-23 05:24:43.247469,
10357,17,88,2014-12-16,t,"","",-13,2014-12-23 05:24:54.250167,
10358,17,99,2014-12-16,t,"","",-35.28,2014-12-23 05:25:11.923528,
10359,17,95,2014-12-16,t,"","",-61.77,2014-12-23 05:25:40.080787,
10360,17,88,2014-12-17,t,"","",-14,2014-12-23 05:26:07.923463,
10361,17,88,2014-12-17,t,"","",-15,2014-12-23 05:26:15.140248,
10371,17,95,2014-12-19,t,"","",-26.19,2014-12-26 16:00:41.272517,
10372,17,88,2014-12-20,t,"","",-20.05,2014-12-26 16:00:57.151636,
10369,17,95,2014-12-18,t,"","",-9.98,2014-12-26 16:00:01.864334,
10373,17,88,2014-12-23,t,"","",-13,2014-12-26 16:01:18.064554,
10282,17,183,2014-12-08,t,6014,"",-134.14,2014-12-07 13:55:53.79543,
10355,17,116,2014-12-22,t,6019,"",-173.5,2014-12-23 05:23:59.543537,
10374,17,88,2014-12-24,t,"","",-19.9,2014-12-26 16:01:56.703414,
10375,17,95,2014-12-24,t,"","",-20.09,2014-12-26 16:02:06.0652,
10376,17,88,2014-12-23,t,"","",-20.5,2014-12-26 16:02:23.68142,
10468,17,110,2015-01-14,t,"","",253.58,2015-01-23 06:05:52.519796,
10353,17,116,2014-12-30,t,6017,"",-19,2014-12-23 05:23:17.05351,
10464,17,106,2015-01-14,t,"","",-9.4,2015-01-23 06:04:51.716197,
10463,17,95,2015-01-13,t,"","",-92.71,2015-01-23 06:04:13.618606,
10459,17,95,2015-01-09,t,"","",-4.72,2015-01-23 06:02:15.39383,
10465,17,88,2015-01-14,t,"","",-28.88,2015-01-23 06:05:03.603726,
10466,17,104,2015-01-14,t,"","",-73.2,2015-01-23 06:05:21.507851,
10467,17,95,2015-01-14,t,"","",-47.81,2015-01-23 06:05:36.515987,
10470,17,99,2015-01-14,t,"","",-28.1,2015-01-23 06:06:09.356894,
10469,17,99,2015-01-14,t,"","",-25.79,2015-01-23 06:06:04.621104,
10473,17,105,2015-01-23,t,"","",177.21,2015-01-23 06:07:28.584339,
10471,17,116,2015-01-15,t,"","",-46.9,2015-01-23 06:06:48.97377,
10472,17,88,2015-01-23,t,"","",-29.8,2015-01-23 06:07:12.285883,
10476,17,104,2015-01-17,t,"","",-111.92,2015-01-23 06:08:22.021996,
10477,17,103,2015-01-20,t,"","",-2.8,2015-01-23 06:08:29.732109,
10474,17,111,2015-01-20,t,"","",-32.93,2015-01-23 06:07:46.930482,
10475,17,96,2015-01-16,t,"","",-63,2015-01-23 06:08:09.040933,
10478,17,104,2015-01-17,t,"","",-39.03,2015-01-23 06:08:58.507387,
10480,17,99,2015-01-17,t,"","",-13.73,2015-01-23 06:09:19.413356,
10479,17,99,2015-01-17,t,"","",-25.58,2015-01-23 06:09:14.241653,
10481,17,97,2015-01-21,t,"","",-31.5,2015-01-23 06:10:28.701324,
10522,17,103,2015-01-24,t,"","",-5.4,2015-02-09 13:08:45.236589,
10523,17,88,2015-01-23,t,6021,"",-15,2015-02-09 13:09:44.754354,
10530,17,114,2015-01-30,t,"","",-7.48,2015-02-09 13:12:51.832204,
10529,17,88,2015-01-30,t,"","",-48.79,2015-02-09 13:12:37.464528,
10524,17,95,2015-01-27,t,6022,"",-32.45,2015-02-09 13:09:59.385503,
10528,17,95,2015-01-26,t,"","",-11.3,2015-02-09 13:12:25.721825,
10527,17,95,2015-01-26,t,"","",-19.04,2015-02-09 13:12:10.022884,
10531,17,88,2015-01-31,t,"","",-60.78,2015-02-09 13:47:32.316223,
10532,17,88,2015-01-31,t,"","",-13,2015-02-09 13:47:41.771063,
10533,17,105,2015-02-03,t,"","",317.61,2015-02-09 13:47:59.538843,
10534,17,88,2015-02-03,t,"","",-19.5,2015-02-09 13:48:16.497676,
10535,17,99,2015-02-04,t,"","",-25.01,2015-02-09 13:48:29.063601,
10536,17,105,2015-02-05,t,"","",347.5,2015-02-09 13:48:53.676754,
10537,17,181,2015-02-05,t,"","",184.62,2015-02-09 13:49:10.666743,
10540,17,98,2015-02-06,t,"","",-40,2015-02-09 13:49:46.966419,
10538,17,88,2015-02-07,t,"","",-13.9,2015-02-09 13:49:24.383919,
10539,17,114,2015-02-07,t,"","",-12,2015-02-09 13:49:35.787036,
10557,17,104,2015-02-13,t,6026,"",-180.22,2015-02-15 06:14:58.750866,
10549,17,88,2015-02-09,t,"","",-13,2015-02-15 06:10:12.731211,
10550,17,88,2015-02-10,t,"","",-13,2015-02-15 06:10:17.345796,
10551,17,88,2015-02-10,t,"","",-47.08,2015-02-15 06:11:06.335317,
10552,17,99,2015-02-10,t,"","",-30.04,2015-02-15 06:11:29.657076,
10544,17,118,2015-02-10,t,"","",-30.71,2015-02-09 13:52:38.370814,
10553,17,116,2015-02-11,t,"","",-18.5,2015-02-15 06:11:53.093647,
10545,17,95,2015-02-12,t,"","",-74.88,2015-02-09 13:53:36.711992,
10554,17,88,2015-02-11,t,"","",-13,2015-02-15 06:12:35.119436,
10542,17,106,2015-02-13,t,"","",-9.4,2015-02-09 13:52:20.041531,
10555,17,88,2015-02-13,t,"","",-19.5,2015-02-15 06:13:09.485855,
10594,17,98,2015-02-16,t,"","",-50,2015-03-09 05:46:53.177503,
10595,17,88,2015-02-17,t,"","",-13,2015-03-09 05:47:00.09541,
10596,17,108,2015-02-17,t,"","",78.6,2015-03-09 05:47:09.97053,
10597,17,99,2015-02-17,t,"","",-33.76,2015-03-09 05:47:19.91403,
10598,17,114,2015-02-17,t,"","",-61.24,2015-03-09 05:47:39.457903,
10599,17,104,2015-02-17,t,"",???,-45.88,2015-03-09 05:47:55.929548,
10600,17,97,2015-02-17,t,"","",-9.9,2015-03-09 05:48:54.839763,
10556,17,115,2015-02-09,t,6025,"",-26,2015-02-15 06:14:00.665564,
10526,17,95,2015-02-12,t,6024,"",-11.03,2015-02-09 13:11:25.116471,
10541,17,110,2015-02-12,t,"","",370.17,2015-02-09 13:52:06.139847,
10605,17,116,2015-02-20,t,"","",-173.5,2015-03-09 05:51:53.477949,
10601,17,88,2015-02-19,t,"","",-17.4,2015-03-09 05:49:56.4818,
10604,17,88,2015-02-19,t,"","",-69.99,2015-03-09 05:51:38.492821,
10603,17,88,2015-02-19,t,"","",-7.9,2015-03-09 05:51:26.244649,
10602,17,95,2015-02-19,t,"","",-33.57,2015-03-09 05:50:04.973152,
10606,17,103,2015-02-21,t,"","",-2.8,2015-03-09 05:52:08.571648,
10543,17,111,2015-02-20,t,"","",-24.99,2015-02-09 13:52:27.933748,
10677,17,97,2015-03-21,t,"","",-4.25,2015-03-29 05:54:22.005169,
10607,17,98,2015-02-24,t,"","",-80,2015-03-09 05:52:53.100539,
10610,17,114,2015-02-24,t,"","",-19.24,2015-03-09 05:54:34.409239,
10609,17,95,2015-02-24,t,"","",-7.5,2015-03-09 05:54:21.39065,
10608,17,95,2015-02-24,t,"","",-18.58,2015-03-09 05:54:16.270032,
10645,17,88,2015-03-10,t,"",distri,-68.46,2015-03-19 06:06:21.037359,
10611,17,109,2015-02-27,t,6027,"",-180.22,2015-03-09 05:55:21.412571,
10525,17,183,2015-02-12,t,6023,dec,-112.74,2015-02-09 13:10:55.881945,
10612,17,100,2015-02-28,t,6028,ct,-61,2015-03-09 05:56:49.820598,
10613,17,88,2015-02-26,t,"","",-15.5,2015-03-09 05:57:51.081034,
10615,17,99,2015-02-28,t,"","",-40.14,2015-03-09 05:58:17.381326,
10614,17,103,2015-02-28,t,"","",-1.4,2015-03-09 05:58:06.074689,
10619,17,97,2015-03-03,t,"","",-50.55,2015-03-09 06:00:06.40898,
10617,17,88,2015-02-28,t,"","",796.15,2015-03-09 05:59:10.538874,
10621,17,97,2015-03-01,t,"",parking,-43,2015-03-09 06:01:47.88818,
10620,17,103,2015-03-01,t,"","",-1.4,2015-03-09 06:01:32.673026,
10622,17,97,2015-02-28,t,"","",-11.91,2015-03-09 06:02:26.00488,
10624,17,181,2015-03-05,t,"","",184.62,2015-03-09 06:03:14.488759,
10623,17,95,2015-03-04,t,"","",-71.77,2015-03-09 06:02:48.561192,
10626,17,105,2015-03-05,t,"","",661.64,2015-03-09 06:04:15.657012,
10625,17,105,2015-03-05,t,"","",323.21,2015-03-09 06:03:33.412929,
10627,17,95,2015-03-06,t,"","",-47.26,2015-03-09 06:04:33.28894,
10641,17,105,2015-03-10,t,"","",150,2015-03-19 06:02:26.57936,
10642,17,99,2015-03-10,t,"","",-21.21,2015-03-19 06:03:15.984326,
10643,17,99,2015-03-10,t,"","",-28.38,2015-03-19 06:03:26.958738,
10630,17,118,2015-03-10,t,"","",-30.71,2015-03-09 06:05:38.362821,
10629,17,106,2015-03-10,t,"","",-9.4,2015-03-09 06:05:29.997387,
10644,17,95,2015-03-10,t,"","",-42.15,2015-03-19 06:04:21.957459,
10646,17,95,2015-03-11,t,"","",-33,2015-03-19 06:06:51.465204,
10647,17,95,2015-03-11,t,"","",-17,2015-03-19 06:06:57.46748,
10648,17,88,2015-03-17,t,"",vacances,-18,2015-03-19 06:07:58.02815,
10649,17,99,2015-03-17,t,"","",-30.87,2015-03-19 06:09:02.157738,
10650,17,99,2015-03-17,t,"","",-24.63,2015-03-19 06:09:22.230025,
10651,17,103,2015-03-17,t,"","",-13.6,2015-03-19 06:09:41.288156,
10652,17,88,2015-03-19,t,"",LA,-400,2015-03-19 06:11:18.788934,
10678,17,97,2015-03-21,t,"","",-11.65,2015-03-29 05:54:25.703534,
10660,17,114,2015-03-20,t,"","",-12.65,2015-03-24 06:07:28.920533,
10659,17,116,2015-03-20,t,"","",-55.9,2015-03-24 06:07:22.222306,
10669,17,97,2015-03-21,t,"","",-50,2015-03-29 05:53:24.836329,
10661,17,99,2015-03-23,t,"","",-16.02,2015-03-24 06:08:07.867605,
10662,17,95,2015-03-23,t,"","",-20.5,2015-03-24 06:08:26.237826,
10628,17,111,2015-03-20,t,"","",-27.74,2015-03-09 06:04:55.076807,
10670,17,97,2015-03-21,t,"","",-139.4,2015-03-29 05:53:30.841313,
10671,17,97,2015-03-21,t,"","",-25.34,2015-03-29 05:53:36.453136,
10673,17,97,2015-03-21,t,"","",-18.82,2015-03-29 05:53:50.092549,
10674,17,95,2015-03-21,t,"","",-43.99,2015-03-29 05:53:58.685062,
10679,17,97,2015-03-21,t,"","",-6.9,2015-03-29 05:54:29.339554,
10676,17,97,2015-03-21,t,"","",-1.61,2015-03-29 05:54:16.482478,
10675,17,97,2015-03-21,t,"","",-14.35,2015-03-29 05:54:05.692601,
10668,17,97,2015-03-21,t,"","",-20.1,2015-03-29 05:53:12.619703,
10667,17,97,2015-03-21,t,"","",-53.03,2015-03-29 05:52:59.44092,
10672,17,104,2015-03-21,t,"","",-17.28,2015-03-29 05:53:41.239984,
10663,17,88,2015-03-24,t,"",regul?,198.22,2015-03-24 06:11:00.291629,
11430,17,194,2016-01-04,t,6064,ecole 3/4,-105,2015-10-14 12:22:34.239135,
11433,17,194,2015-09-08,t,6070,"",-10,2015-10-14 12:23:59.869899,
11434,17,194,2015-09-08,t,6071,"",-10,2015-10-14 12:25:17.014958,
10680,17,110,2015-03-30,t,"","",329.77,2015-03-29 06:00:06.617789,
11431,17,194,2016-03-31,t,6065,école 4/4,-105,2015-10-14 12:22:53.024874,
10800,21,88,2015-05-02,t,"","",300,2015-05-02 05:06:17.758039,
10653,21,88,2015-03-19,t,"","",400,2015-03-19 06:11:36.601117,
10618,21,88,2015-02-26,t,"","",-796.15,2015-03-09 05:59:38.764849,
10706,17,116,2015-03-28,t,6030,"",-136.2,2015-04-06 04:35:43.45474,
10707,17,95,2015-03-31,t,"","",-16.82,2015-04-06 04:36:31.339463,
10708,17,116,2015-03-31,t,"","",-5.5,2015-04-06 04:37:04.847301,
10709,17,116,2015-03-31,t,"","",-30.26,2015-04-06 04:37:08.749137,
10710,17,105,2015-04-02,t,"","",1160.52,2015-04-06 04:37:26.840836,
10712,17,95,2015-04-03,t,"","",-23.46,2015-04-06 04:37:49.082698,
10711,17,104,2015-04-02,t,"","",-30,2015-04-06 04:37:37.686404,
10717,17,88,2015-04-06,t,"",LA,-600,2015-04-06 04:40:25.137589,
10719,17,116,2015-04-07,f,6029,"",-33,2015-04-06 07:30:06.552042,
10773,17,105,2015-04-09,t,"","",150,2015-05-02 04:56:32.781842,
10720,17,115,2015-04-07,f,6031,"",-26,2015-04-06 07:30:46.368592,
10774,17,114,2015-04-09,t,"","",-4.37,2015-05-02 04:56:50.065861,
11436,17,116,2015-09-18,t,6073,"",-69.3,2015-10-14 12:26:44.234364,
11444,17,88,2015-09-12,t,"","",-13,2015-10-14 12:31:59.47673,
11443,17,95,2015-09-11,t,"","",-10.96,2015-10-14 12:31:36.580315,
11445,17,110,2015-09-11,t,"","",249.01,2015-10-14 12:32:25.410473,
11446,17,95,2015-09-14,t,"","",-23.85,2015-10-14 12:32:36.929419,
11447,17,88,2015-09-14,t,"","",-14,2015-10-14 12:32:52.532713,
11448,17,95,2015-09-14,t,"","",-4.81,2015-10-14 12:32:58.956301,
10716,17,181,2015-04-07,t,"","",184.62,2015-04-06 04:39:07.514517,
10772,17,99,2015-04-08,t,"","",-33.55,2015-05-02 04:55:47.233878,
10771,17,99,2015-04-08,t,"","",-15.39,2015-05-02 04:55:40.570167,
10770,17,103,2015-04-08,t,"","",-2.8,2015-05-02 04:55:09.854071,
10715,17,106,2015-04-16,t,"","",-9.4,2015-04-06 04:38:53.805157,
10714,17,118,2015-04-10,t,"","",-30.71,2015-04-06 04:38:45.25987,
10775,17,95,2015-04-10,t,"","",-5.77,2015-05-02 04:57:11.654206,
10718,21,88,2015-04-06,t,"","",600,2015-04-06 04:40:37.33364,
10777,17,140,2015-04-14,t,"",la,-300,2015-05-02 04:57:44.550755,
10778,17,104,2015-04-14,t,"","",-60.94,2015-05-02 04:57:54.642742,
10779,17,114,2015-04-14,t,"","",-11.4,2015-05-02 04:58:02.350792,
10721,17,183,2015-04-07,t,6032,"",-120.94,2015-04-06 07:31:13.313883,
10785,17,104,2015-04-20,t,"","",-20.92,2015-05-02 05:00:25.274928,
10784,17,97,2015-04-20,t,"","",-95.25,2015-05-02 05:00:14.269219,
10780,17,88,2015-04-15,t,"","",-50,2015-05-02 04:58:38.740451,
10781,17,99,2015-04-18,t,"","",-30.76,2015-05-02 04:58:55.105978,
10782,17,99,2015-04-18,t,"","",-29.02,2015-05-02 04:59:00.116241,
10783,17,98,2015-04-18,t,"","",-60,2015-05-02 05:00:03.365954,
10787,17,104,2015-04-20,t,"","",-6,2015-05-02 05:00:59.085907,
10786,17,88,2015-04-20,t,"","",-16.2,2015-05-02 05:00:41.744051,
10794,17,116,2015-04-28,t,6035,"",-46.9,2015-05-02 05:03:02.049955,
10789,17,88,2015-04-22,t,"","",-20.5,2015-05-02 05:01:54.883576,
10788,17,103,2015-04-21,t,"","",-2.8,2015-05-02 05:01:33.709873,
10790,17,116,2015-04-23,t,"","",-14.47,2015-05-02 05:02:03.529091,
10791,17,88,2015-04-24,t,"","",-13,2015-05-02 05:02:09.840959,
10792,17,104,2015-04-24,t,"","",-32,2015-05-02 05:02:19.053172,
10793,17,95,2015-04-24,t,"","",-90.12,2015-05-02 05:02:27.793884,
10713,17,111,2015-04-20,t,"","",-34.36,2015-04-06 04:38:32.586085,
10797,17,99,2015-04-28,t,"","",-29.37,2015-05-02 05:03:32.113911,
10795,17,88,2015-04-28,t,"","",-19.5,2015-05-02 05:03:15.475233,
10798,17,88,2015-04-28,t,"","",-13,2015-05-02 05:03:56.76833,
10796,17,99,2015-04-28,t,"","",-21.25,2015-05-02 05:03:26.749882,
11449,17,99,2015-09-14,t,"","",-20.02,2015-10-14 12:33:11.883107,
11450,17,99,2015-09-15,t,"","",-26.74,2015-10-14 12:34:03.317888,
11451,17,99,2015-09-15,t,"","",-12.37,2015-10-14 12:34:09.354901,
11452,17,95,2015-09-15,t,"","",-21.02,2015-10-14 12:34:26.867995,
11435,17,114,2015-09-08,t,6072,"",-14.4,2015-10-14 12:25:58.09108,
11438,17,104,2015-09-25,t,6075,"",-30,2015-10-14 12:27:29.759136,
11439,17,115,2015-09-25,t,6076,"",-14.7,2015-10-14 12:27:47.891269,
11440,17,112,2015-11-03,t,6077,1/3,-43,2015-10-14 12:28:32.485071,
11437,17,116,2015-10-15,t,6074,"",-69,2015-10-14 12:27:14.639269,
11441,17,112,2015-11-10,t,6078,2/3,-43,2015-10-14 12:28:49.536199,
11743,17,95,2015-12-15,t,"","",-27.2,2016-01-09 05:22:33.160234,
11453,17,117,2015-09-15,t,"","",-176.3,2015-10-14 12:34:43.029846,
10871,17,88,2015-06-02,t,6034,Cheques cine,-50,2015-06-02 12:05:12.731967,
11454,17,95,2015-09-15,t,"","",-23.15,2015-10-14 12:34:55.512851,
11455,17,103,2015-09-19,t,"","",-1.4,2015-10-14 12:37:37.265139,
11456,17,117,2015-09-21,t,"","",17.39,2015-10-14 12:38:11.215879,
11457,17,95,2015-09-21,t,"","",-16.97,2015-10-14 12:38:18.963186,
11458,17,95,2015-09-22,t,"","",-27.12,2015-10-14 12:38:42.308802,
11432,17,109,2015-09-08,t,6069,"",-176.91,2015-10-14 12:23:32.557328,
11459,17,95,2015-09-25,t,"","",-14.38,2015-10-14 12:39:09.854874,
11460,17,104,2015-09-25,t,"","",-10,2015-10-14 12:39:28.483983,
11461,17,98,2015-09-28,t,"","",-50,2015-10-14 12:39:59.665444,
10838,17,105,2015-05-04,t,"","",1238.41,2015-05-29 04:31:41.308637,
10839,17,105,2015-05-04,t,"","",323.21,2015-05-29 04:32:11.343611,
10872,17,116,2015-05-01,t,6036,"",-71.8,2015-06-02 12:06:07.469259,
10840,17,181,2015-05-05,t,"","",184.62,2015-05-29 04:32:21.126533,
10878,17,88,2015-05-05,t,"","",-19.5,2015-06-02 12:12:06.392576,
10879,17,95,2015-05-05,t,"","",-16.22,2015-06-02 12:12:42.001636,
10880,17,88,2015-05-05,t,"","",-22.3,2015-06-02 12:13:22.74938,
10881,17,88,2015-05-05,t,"","",-19.5,2015-06-02 12:13:32.926635,
10882,17,105,2015-05-07,t,"","",150,2015-06-02 12:13:48.157991,
10885,17,114,2015-05-08,t,"","",-13.84,2015-06-02 12:14:21.548149,
10884,17,88,2015-05-07,t,"","",-11.5,2015-06-02 12:14:13.079042,
10883,17,88,2015-05-07,t,"","",-19.5,2015-06-02 12:14:06.329476,
10886,17,95,2015-05-09,t,"","",-84.85,2015-06-02 12:14:52.862132,
10888,17,118,2015-05-10,t,"","",-30.71,2015-06-02 12:15:23.03218,
10890,17,114,2015-05-14,t,"","",-23.77,2015-06-02 12:15:48.789504,
10889,17,114,2015-05-12,t,"","",-4.9,2015-06-02 12:15:33.08913,
10887,17,88,2015-05-09,t,"","",-26.4,2015-06-02 12:15:10.386548,
10891,17,106,2015-05-15,t,"","",-9.4,2015-06-02 12:16:18.644892,
